cdr_id,caller_msisdn,callee_msisdn,start_time,duration_sec,cell_tower_id,tower_lat,tower_lng,call_type
CDR-0020871,9714257230,9805761569,2026-06-07T18:38:10,687,TWR-BLR-162,12.981189,77.711102,voice
CDR-0013047,9156080005,9225834513,2025-12-17T12:14:37,0,TWR-RAM-352,12.814657,77.248773,sms
CDR-0011206,6554294337,9385419651,2026-04-18T18:42:59,0,TWR-MAN-310,12.527803,76.961347,sms
CDR-0087039,9249748717,9662205228,2026-05-13T07:54:45,118,TWR-MAN-316,12.904723,74.868407,voice
CDR-0105284,9993070857,9575736052,2025-10-31T03:09:55,0,TWR-GAD-257,15.454609,75.648079,sms
CDR-0113919,9965699888,9390419035,2026-05-05T22:34:07,0,TWR-BLR-058,13.014408,77.559125,sms
CDR-0047935,9708950137,9375694747,2025-06-11T15:40:30,228,TWR-BID-209,17.891139,77.540872,voice
CDR-0018817,8611107716,9331998836,2025-07-16T09:27:21,656,TWR-YAD-398,16.861749,77.047647,voice
CDR-0001230,9297806421,9339362341,2025-11-07T03:09:18,0,TWR-BLR-151,13.016878,77.671465,sms
CDR-0051737,6023587837,9779909882,2025-06-29T09:04:37,141,TWR-BLRR-187,13.278555,77.540398,voice
CDR-0000234,9734036506,9734036506,2026-01-10T03:45:23,0,TWR-SHI-360,14.023959,75.533961,sms
CDR-0043876,9459439476,6768272895,2025-10-18T12:01:29,0,TWR-HAV-269,14.783158,75.413172,sms
CDR-0021764,9806404720,6749024182,2025-10-12T23:54:00,575,TWR-BLR-181,12.978478,77.540166,voice
CDR-0038695,9961502929,9709084111,2026-01-16T02:10:56,1880,TWR-BLR-151,13.016878,77.671465,data
CDR-0112931,9349649133,7337234592,2026-01-25T12:46:49,64,TWR-BAG-006,16.148794,75.658551,voice
CDR-0089252,9241618805,9822021186,2026-06-04T16:46:29,228,TWR-MAN-306,12.400223,76.944053,voice
CDR-0085934,9293307816,9108803810,2026-05-25T03:03:16,0,TWR-BLR-083,12.976268,77.53904,sms
CDR-0090466,9775840760,9860131001,2025-11-04T05:38:25,0,TWR-BLR-073,12.990178,77.557346,sms
CDR-0007181,9534675384,8262667449,2025-11-09T07:46:53,140,TWR-SHI-360,14.023959,75.533961,voice
CDR-0054164,7080154073,9540664863,2025-07-06T12:05:54,0,TWR-KOL-296,13.200657,78.07316,sms
CDR-0107102,9122316531,9487959983,2025-10-07T16:59:42,12,TWR-UTT-383,14.771751,74.687623,voice
CDR-0091335,8030148055,9678075087,2026-05-20T18:56:28,8,TWR-HAS-259,12.983963,76.031255,voice
CDR-0001238,9605605164,9339362341,2025-10-04T19:51:54,0,TWR-BLR-151,13.016878,77.671465,sms
CDR-0062485,9297556804,9948148307,2026-06-05T08:16:41,117,TWR-UTT-385,14.770898,74.691589,voice
CDR-0046725,6790118714,6645303930,2025-08-29T15:39:03,75,TWR-KOL-297,13.113306,78.165559,voice
CDR-0067539,9733372470,9227368722,2026-01-18T19:56:01,331,TWR-SHI-365,13.969306,75.561558,voice
CDR-0042675,6711203824,9756001230,2026-03-02T03:47:46,292,TWR-MYS-344,12.334343,76.633599,voice
CDR-0119471,9451561699,9788489587,2025-10-28T12:50:54,0,TWR-BLR-070,12.932108,77.571807,sms
CDR-0053923,9277958071,9887027782,2026-03-10T16:31:33,204,TWR-BLR-164,13.026756,77.598399,voice
CDR-0000302,9734036506,9734036506,2025-09-14T23:41:03,0,TWR-SHI-363,13.992531,75.570789,sms
CDR-0016998,9528656351,8446450441,2025-11-03T01:36:16,1312,TWR-CHI-237,14.186086,76.363636,data
CDR-0018717,9321352130,9995875197,2025-12-27T23:37:18,388,TWR-BLR-135,12.981228,77.571464,voice
CDR-0061359,9525133362,9813177432,2025-06-17T05:14:06,114,TWR-KAL-290,17.37025,76.842759,voice
CDR-0027002,9435365255,9150986515,2026-01-26T22:53:18,280,TWR-MYS-331,12.311005,76.610051,voice
CDR-0040865,9703832327,9153655838,2025-08-10T08:12:04,131,TWR-MAN-317,12.929531,74.929128,voice
CDR-0014417,8996997122,9799490417,2025-12-08T05:10:43,220,TWR-CHI-231,14.262158,76.358789,voice
CDR-0043086,7886964539,9500194657,2026-04-29T03:00:47,0,TWR-KAL-287,17.37836,76.890212,sms
CDR-0001490,9335493870,9335493870,2026-05-23T08:59:44,48,TWR-HAS-264,13.057254,76.095027,voice
CDR-0105617,9158266604,9125985523,2025-11-26T09:03:43,123,TWR-BLR-097,12.921649,77.547533,voice
CDR-0097846,9674470288,9425579395,2026-05-06T05:59:13,0,TWR-BLR-100,12.951426,77.654211,sms
CDR-0085860,9168908690,9508227762,2026-01-28T18:35:24,0,TWR-BLR-091,12.939883,77.574727,sms
CDR-0037597,9470915546,9915877411,2026-03-01T08:40:11,264,TWR-CHI-218,13.411127,77.705563,voice
CDR-0043533,6947189483,9522909967,2025-12-22T00:18:03,252,TWR-KOP-301,15.25692,76.120478,voice
CDR-0039574,9309183978,9444412439,2026-01-14T15:31:58,0,TWR-KOL-293,13.096958,78.198342,sms
CDR-0089958,9283144494,9773817639,2025-12-17T08:41:24,188,TWR-MYS-333,12.32228,76.566174,voice
CDR-0113333,9221656289,9730094945,2025-08-01T08:00:00,0,TWR-BLR-157,12.970162,77.70436,sms
CDR-0029317,7625412745,9412584609,2026-04-10T16:54:16,0,TWR-BID-205,17.956393,77.471333,sms
CDR-0117350,9109704042,9807930838,2025-12-01T19:58:25,573,TWR-BLR-042,12.982143,77.606518,voice
CDR-0041707,9511690854,9817358702,2026-02-20T12:00:34,23,TWR-CHI-225,13.312176,75.772942,voice
CDR-0115010,9361850017,9718079386,2025-07-19T06:33:44,0,TWR-DAK-238,12.843313,75.298724,sms
CDR-0076321,9192669864,9858302909,2025-11-03T19:13:20,572,TWR-BEL-015,15.804232,74.563757,voice
CDR-0036110,6843021691,9129104654,2025-10-06T14:32:31,321,TWR-BLR-067,12.961326,77.588825,voice
CDR-0029303,9291739174,9601015569,2026-04-20T12:27:29,0,TWR-CHA-216,11.934748,76.927758,sms
CDR-0113963,9364923453,9225946154,2025-11-26T00:28:09,0,TWR-UTT-380,14.855247,74.713805,sms
CDR-0038179,9260660969,8295390904,2026-02-08T13:35:59,156,TWR-BLR-115,12.918686,77.605434,voice
CDR-0054836,7763090689,9660516061,2026-03-16T01:05:07,0,TWR-UTT-381,14.843823,74.684494,sms
CDR-0027555,9917328502,9581260483,2026-04-18T22:37:46,397,TWR-BLR-082,13.007685,77.589174,voice
CDR-0049656,9609603212,9333978063,2026-03-25T17:22:06,3032,TWR-CHA-216,11.934748,76.927758,data
CDR-0001206,9339362341,9297806421,2026-03-12T12:37:17,169,TWR-BLR-177,12.947658,77.497028,voice
CDR-0109903,9831108713,9325818187,2026-06-09T17:24:51,0,TWR-TUM-371,13.355068,77.131132,sms
CDR-0052773,9941554042,9989434572,2025-06-20T05:16:49,168,TWR-BLRR-186,13.230921,77.625326,voice
CDR-0105913,9716608358,9707818687,2025-12-13T10:01:40,0,TWR-BLRR-187,13.278555,77.540398,sms
CDR-0033673,7030187598,9421401635,2025-07-20T21:39:02,0,TWR-DAK-240,12.886369,75.221263,sms
CDR-0034656,9298130003,9769504609,2025-09-15T07:03:27,163,TWR-CHI-235,14.169035,76.351327,voice
CDR-0038971,8071543248,9670170609,2025-06-21T02:42:33,0,TWR-MAN-311,12.591817,76.945254,sms
CDR-0069931,7568750352,9404450200,2026-02-21T03:50:29,3452,TWR-BAG-001,16.214556,75.738352,data
CDR-0098718,9755811905,9196514481,2025-11-08T15:44:27,175,TWR-HAV-266,14.831161,75.416414,voice
CDR-0003977,9549729163,9407148877,2025-07-18T04:14:23,105,TWR-MYS-334,12.272325,76.634161,voice
CDR-0054777,8538033916,9792529368,2025-07-12T11:05:02,204,TWR-RAM-352,12.814657,77.248773,voice
CDR-0065571,9215018317,9276708750,2026-03-02T03:21:55,653,TWR-BLR-113,12.938378,77.578062,voice
CDR-0029105,9656069188,6392323805,2026-02-12T20:50:46,1291,TWR-BLR-144,12.971233,77.61295,data
CDR-0072384,9996714070,9153839920,2025-07-23T20:12:42,113,TWR-KOP-301,15.25692,76.120478,voice
CDR-0065063,9332487047,8184555176,2026-04-29T05:41:37,68,TWR-DAV-247,14.368665,75.91244,voice
CDR-0091129,9305188657,9889507794,2025-12-04T07:33:00,58,TWR-BLR-098,12.917866,77.653838,voice
CDR-0054677,9829227871,6243117262,2026-05-23T12:34:48,215,TWR-CHI-221,13.472512,77.772109,voice
CDR-0029933,9188163861,9415401216,2025-12-26T16:49:21,0,TWR-BAL-007,15.10986,76.97193,sms
CDR-0075954,6573681593,9538844842,2025-09-12T22:13:53,128,TWR-TUM-368,13.428948,77.070564,voice
CDR-0005971,9985382523,9764798914,2026-01-26T08:46:36,229,TWR-BLR-162,12.981189,77.711102,voice
CDR-0001201,9339362341,9605605164,2025-12-18T02:55:41,496,TWR-BLR-148,13.028577,77.564442,voice
CDR-0001482,9359616578,9335493870,2025-12-01T05:42:52,5,TWR-HAS-264,13.057254,76.095027,voice
CDR-0102185,9775741739,9683513612,2026-05-02T01:37:43,386,TWR-BID-206,17.913531,77.500523,voice
CDR-0023711,9106340155,9170658768,2026-06-02T13:17:08,0,TWR-MAN-316,12.904723,74.868407,sms
CDR-0000519,9220296294,9339670711,2025-12-26T18:06:24,120,TWR-CHI-220,13.456201,77.7242,voice
CDR-0102694,9275365630,9723189874,2026-03-06T00:55:00,0,TWR-BLR-184,12.965292,77.59929,sms
CDR-0094839,9262376934,9019371728,2025-06-28T01:44:34,116,TWR-CHI-225,13.312176,75.772942,voice
CDR-0018922,9958820598,9147165755,2025-08-29T06:28:04,0,TWR-MAN-323,12.910708,74.853573,sms
CDR-0059870,9940134974,7426182202,2025-10-22T19:49:27,45,TWR-BEL-030,15.910322,74.526477,voice
CDR-0108249,9346797838,6760908112,2026-02-26T07:24:06,16,TWR-BLR-107,13.005664,77.632041,voice
CDR-0085725,9164641884,9771885014,2026-04-26T01:16:43,0,TWR-MYS-330,12.321126,76.57169,sms
CDR-0084451,9394782915,9644456990,2025-08-21T16:04:02,69,TWR-MAN-305,12.420469,76.930491,voice
CDR-0077242,7822999463,9741047557,2026-04-12T09:41:54,0,TWR-YAD-394,16.710817,77.095996,sms
CDR-0070094,9111952841,9429775828,2026-05-08T23:01:49,108,TWR-MAN-323,12.910708,74.853573,voice
CDR-0115238,9210359313,9717219633,2026-01-13T11:49:37,0,TWR-HUB-284,15.456437,75.123945,sms
CDR-0055557,6881702464,6522111009,2025-09-14T23:37:32,448,TWR-UDU-376,13.326156,74.694969,voice
CDR-0036771,6587051574,7342476257,2025-09-26T10:32:32,1371,TWR-BAG-004,16.117371,75.607084,data
CDR-0061699,9273071852,9643500286,2026-04-25T08:37:14,10,TWR-HAS-259,12.983963,76.031255,voice
CDR-0096633,7088791162,7449787078,2025-06-14T17:28:42,0,TWR-HUB-271,15.365416,75.107788,sms
CDR-0112884,9200805944,9969646199,2025-09-14T03:44:52,5,TWR-UDU-378,13.359035,74.717945,voice
CDR-0080043,8737138466,7576356660,2026-01-02T12:40:35,135,TWR-UTT-380,14.855247,74.713805,voice
CDR-0030324,9789458321,8042721401,2025-06-10T12:46:52,18,TWR-DAV-246,14.514637,75.929757,voice
CDR-0064537,9521230389,9174698133,2026-04-22T16:13:49,0,TWR-DAK-241,12.890731,75.311126,sms
CDR-0037770,9179129548,9385904090,2025-11-20T13:17:32,2988,TWR-KOL-296,13.200657,78.07316,data
CDR-0026442,6486155101,9726238001,2025-07-14T20:23:08,1968,TWR-BLRR-202,13.290387,77.561832,data
CDR-0001057,9484530509,9676041175,2025-10-29T09:36:03,261,TWR-BLR-127,12.975951,77.608853,voice
CDR-0021589,9815290671,9606357513,2026-01-29T09:42:14,261,TWR-BLRR-191,13.197679,77.605481,voice
CDR-0006553,9529349883,9737335704,2025-10-30T19:18:17,0,TWR-MYS-328,12.269352,76.705124,sms
CDR-0020228,9458093104,9135712855,2025-07-27T15:58:45,0,TWR-HUB-286,15.407141,75.072062,sms
CDR-0009360,9266744343,9229408497,2025-11-07T18:45:33,0,TWR-BLR-144,12.971233,77.61295,sms
CDR-0034954,6990079211,9520955010,2025-08-20T07:52:18,0,TWR-BLR-106,13.005752,77.623427,sms
CDR-0023456,9382689024,9252077412,2025-09-23T22:10:55,0,TWR-DAK-240,12.886369,75.221263,sms
CDR-0117488,9562401164,9437376254,2026-02-12T19:35:45,325,TWR-YAD-395,16.783121,77.107298,voice
CDR-0102503,9172785685,9580858029,2025-06-30T02:40:11,133,TWR-CHI-230,13.354834,75.759417,voice
CDR-0035538,9664164188,9991220210,2025-12-20T11:26:55,0,TWR-BLR-138,12.962544,77.567622,sms
CDR-0000514,9339670711,9220296294,2025-08-28T09:06:55,75,TWR-CHI-220,13.456201,77.7242,voice
CDR-0075729,9999806209,9244400789,2025-11-21T00:22:15,445,TWR-BID-206,17.913531,77.500523,voice
CDR-0034540,9902210407,9946234850,2025-11-15T22:28:59,2144,TWR-BLR-100,12.951426,77.654211,data
CDR-0035679,6970790551,9630128975,2025-09-26T01:48:32,639,TWR-BAL-011,15.175738,76.913665,data
CDR-0028102,9260121723,9658247323,2026-05-05T12:56:03,0,TWR-BAG-003,16.189682,75.631148,sms
CDR-0110112,9388370577,9484339474,2025-08-30T23:30:31,279,TWR-TUM-366,13.373701,77.035596,voice
CDR-0101425,9239874397,9946084835,2026-04-12T05:22:03,14,TWR-BLR-175,12.9513,77.572546,voice
CDR-0075680,9501717281,8869093905,2026-05-15T21:53:04,408,TWR-UTT-382,14.774181,74.757899,voice
CDR-0026831,8601043382,9482381034,2025-06-13T23:18:23,486,TWR-UTT-380,14.855247,74.713805,voice
CDR-0001025,9142947723,9484530509,2025-12-12T06:55:05,117,TWR-BLR-120,13.031247,77.642579,voice
CDR-0102043,7858317914,9859620196,2026-02-11T07:01:21,0,TWR-BLRR-195,13.256383,77.611313,sms
CDR-0106303,9816504639,9566178391,2025-06-10T13:41:39,21,TWR-BLRR-200,13.250718,77.624412,voice
CDR-0115597,9713040675,9695436145,2026-01-14T11:20:35,123,TWR-VIJ-386,16.79666,75.67345,voice
CDR-0063063,9824492553,9110630250,2026-02-24T23:43:46,306,TWR-UTT-384,14.775704,74.731915,voice
CDR-0028484,9582005258,9966396569,2026-01-22T07:15:29,338,TWR-BLR-048,12.921996,77.614892,voice
CDR-0093092,9697632730,9739152308,2025-06-16T04:41:19,0,TWR-BID-209,17.891139,77.540872,sms
CDR-0089896,9622599390,9629563471,2025-10-06T05:30:27,344,TWR-BLR-051,13.001655,77.643889,voice
CDR-0050371,7210623180,9974988696,2025-08-09T18:44:14,57,TWR-RAM-355,12.696311,77.330737,voice
CDR-0095637,9261943680,9136244918,2025-07-23T07:09:50,78,TWR-SHI-363,13.992531,75.570789,voice
CDR-0000197,9461895314,9126855092,2026-04-19T16:29:13,0,TWR-MAN-314,12.877924,74.817653,sms
CDR-0110369,8481275566,9281622116,2025-10-06T08:59:40,87,TWR-KOP-303,15.294584,76.253544,voice
CDR-0044919,9170999223,8906968390,2025-08-03T10:29:55,279,TWR-BLRR-199,13.239521,77.554273,voice
CDR-0098014,9565404140,9487454578,2025-11-07T12:47:25,0,TWR-KOL-297,13.113306,78.165559,sms
CDR-0082306,9265867512,7306494931,2025-07-04T21:40:35,408,TWR-KAL-291,17.330375,76.831376,voice
CDR-0013334,9157101477,9297166392,2025-12-18T00:15:34,236,TWR-UDU-377,13.295281,74.766847,voice
CDR-0110460,9495300860,9610241500,2026-01-11T23:42:17,216,TWR-BLRR-198,13.278425,77.53978,voice
CDR-0028197,9712055149,7599328411,2026-04-18T22:44:33,0,TWR-RAI-348,16.202488,77.372604,sms
CDR-0024654,9660428683,9853357637,2026-03-11T16:32:13,0,TWR-KAL-288,17.389552,76.889181,sms
CDR-0000983,9156316085,9484530509,2025-08-30T12:31:13,0,TWR-BLR-127,12.975951,77.608853,sms
CDR-0093185,9568615520,9320427287,2026-05-13T01:59:05,299,TWR-BLRR-187,13.278555,77.540398,voice
CDR-0000215,9182902790,9734036506,2025-11-02T20:28:22,0,TWR-SHI-360,14.023959,75.533961,sms
CDR-0040333,7049964138,9719927151,2026-01-01T23:45:28,1604,TWR-BLRR-188,13.258186,77.599229,data
CDR-0053607,9379297200,9459641418,2025-09-07T22:24:14,0,TWR-TUM-370,13.317036,77.03957,sms
CDR-0058583,9208244590,9674710946,2026-06-02T15:31:18,0,TWR-RAI-350,16.202702,77.268914,sms
CDR-0068974,9391248545,9307720026,2025-12-16T05:03:11,11,TWR-BLR-090,12.932911,77.548594,voice
CDR-0061241,9703367074,9239599909,2025-07-14T19:08:47,77,TWR-BLR-033,12.91154,77.582873,voice
CDR-0059729,9616068001,9818118209,2026-06-03T16:02:43,0,TWR-MAN-324,12.845172,74.854429,sms
CDR-0041748,7001516934,9604785945,2025-08-18T06:34:59,160,TWR-CHI-227,13.273858,75.76449,voice
CDR-0096741,9584619476,9674252560,2025-08-06T04:32:10,169,TWR-GAD-254,15.465966,75.688843,voice
CDR-0009512,8962842683,9256150141,2025-12-08T19:01:18,0,TWR-BLR-072,13.032817,77.627191,sms
CDR-0098976,7887812494,9499603761,2025-10-26T00:58:23,102,TWR-BID-208,17.992648,77.530525,voice
CDR-0068403,9668286258,9299259043,2026-03-07T23:45:52,112,TWR-BLR-070,12.932108,77.571807,voice
CDR-0093987,9176461936,9158321668,2025-12-15T10:10:42,0,TWR-BLR-164,13.026756,77.598399,sms
CDR-0095446,9045271376,9101896971,2025-09-30T09:18:47,0,TWR-YAD-394,16.710817,77.095996,sms
CDR-0111296,9524936798,8710254253,2025-07-07T07:44:21,100,TWR-BID-207,17.946747,77.591143,voice
CDR-0091111,7312651615,9754049436,2025-06-30T04:32:52,22,TWR-BEL-023,15.899069,74.375211,voice
CDR-0075183,9387579983,9454015276,2026-05-27T15:08:25,0,TWR-BLR-150,12.953795,77.584947,sms
CDR-0118882,9184589700,9393264900,2026-01-10T02:24:05,0,TWR-BLR-157,12.970162,77.70436,sms
CDR-0022436,7549891970,9788391691,2025-12-27T05:40:41,0,TWR-BLR-167,12.925602,77.712993,sms
CDR-0075431,9969028125,9245012376,2025-11-01T08:58:23,0,TWR-BLRR-186,13.230921,77.625326,sms
CDR-0067157,7652360361,9589851014,2026-01-02T18:15:15,0,TWR-SHI-360,14.023959,75.533961,sms
CDR-0092484,6336999329,7819173885,2026-04-17T01:13:19,0,TWR-BAG-005,16.144111,75.670579,sms
CDR-0082315,6189834894,6193136932,2026-03-24T00:11:42,0,TWR-CHI-228,13.396076,75.715048,sms
CDR-0000313,9734036506,9734036506,2025-10-02T03:19:08,0,TWR-SHI-363,13.992531,75.570789,sms
CDR-0020081,6655735076,9733901668,2025-06-26T22:48:02,77,TWR-TUM-369,13.311831,77.160488,voice
CDR-0093451,9234969537,9647613327,2026-04-20T19:07:32,317,TWR-SHI-365,13.969306,75.561558,voice
CDR-0024339,7676799920,9821043358,2025-09-21T21:10:36,302,TWR-UTT-381,14.843823,74.684494,voice
CDR-0056082,9635353114,9679577420,2026-01-30T16:57:35,187,TWR-UDU-374,13.303945,74.664099,voice
CDR-0022501,6510969032,9505193408,2025-11-28T15:06:07,209,TWR-CHI-235,14.169035,76.351327,voice
CDR-0079242,9589679919,6578618350,2025-12-18T11:52:21,0,TWR-BID-210,17.900337,77.536843,sms
CDR-0038303,9593787012,9627540963,2025-06-18T23:19:47,35,TWR-BLR-082,13.007685,77.589174,voice
CDR-0094887,9101337963,9704878088,2025-10-16T10:07:26,0,TWR-BLR-042,12.982143,77.606518,sms
CDR-0108412,6072649259,9160015725,2026-06-04T11:21:33,0,TWR-BAL-008,15.108463,76.882463,sms
CDR-0084305,9454064509,9942603227,2026-02-21T10:03:41,5,TWR-BLR-036,12.979572,77.551236,voice
CDR-0002328,9455815395,9373608728,2025-11-09T01:05:12,38,TWR-HUB-276,15.33478,75.107096,voice
CDR-0001104,9142947723,9484530509,2026-03-16T16:08:37,140,TWR-BLR-127,12.975951,77.608853,voice
CDR-0116436,7679123306,9706174872,2025-09-25T22:43:05,614,TWR-RAI-351,16.181399,77.340731,data
CDR-0081260,9671077353,9769106338,2025-10-09T21:46:34,9,TWR-BLR-142,12.955706,77.512634,voice
CDR-0017085,7155066848,9799889834,2025-07-23T20:27:38,3432,TWR-HAV-266,14.831161,75.416414,data
CDR-0000628,9826600539,9826600539,2026-04-03T06:11:00,43,TWR-CHI-235,14.169035,76.351327,voice
CDR-0109980,9744221276,9660721734,2025-08-07T06:47:46,121,TWR-CHA-211,11.878955,76.919334,voice
CDR-0108556,6533429722,9525133362,2026-02-03T17:21:50,61,TWR-HAV-268,14.820743,75.371426,voice
CDR-0095366,7101533940,9540511842,2025-10-21T06:34:37,45,TWR-BLRR-193,13.281905,77.54658,voice
CDR-0094714,9114801003,9818028543,2025-11-06T01:53:05,5,TWR-SHI-364,13.911919,75.594994,voice
CDR-0110139,9483878046,9979055095,2026-01-06T16:09:25,140,TWR-BLRR-193,13.281905,77.54658,voice
CDR-0000466,9834196203,9339670711,2026-05-28T09:35:18,0,TWR-CHI-220,13.456201,77.7242,sms
CDR-0084982,8679729895,7779778444,2026-01-21T06:18:29,281,TWR-GAD-256,15.421104,75.579269,voice
CDR-0018026,9993469678,6614093828,2026-04-07T10:52:00,0,TWR-MYS-336,12.295299,76.728984,sms
CDR-0001211,9605605164,9339362341,2026-04-18T15:43:08,0,TWR-BLR-148,13.028577,77.564442,sms
CDR-0081571,9670720610,8220464163,2025-12-02T06:19:26,0,TWR-CHA-211,11.878955,76.919334,sms
CDR-0087942,9143445706,9651231120,2025-12-31T00:44:30,1618,TWR-BLR-079,12.952528,77.548673,data
CDR-0102928,9408829804,8150355442,2025-12-02T15:05:14,2709,TWR-UDU-376,13.326156,74.694969,data
CDR-0025598,9592462031,7068274003,2025-12-04T19:45:02,2605,TWR-MAN-308,12.474688,76.951744,data
CDR-0045776,9432216782,9955395999,2026-04-19T12:11:38,0,TWR-BLR-123,12.962226,77.595206,sms
CDR-0084926,9425334467,9581330716,2025-09-05T08:03:24,201,TWR-MYS-333,12.32228,76.566174,voice
CDR-0102443,9259672840,9884827924,2025-12-18T22:59:50,240,TWR-BLR-156,13.027641,77.601294,voice
CDR-0085667,7073945113,9345629207,2025-09-21T18:36:00,17,TWR-CHI-236,14.182892,76.442067,voice
CDR-0048310,9907980524,9530326959,2025-11-07T11:30:54,222,TWR-HUB-276,15.33478,75.107096,voice
CDR-0000642,9826600539,9826600539,2025-08-01T01:50:09,691,TWR-CHI-237,14.186086,76.363636,voice
CDR-0017525,9821558421,9162695267,2025-06-20T20:51:12,0,TWR-MYS-339,12.259484,76.637702,sms
CDR-0101849,9478224779,9952485294,2026-05-01T19:38:49,149,TWR-HUB-276,15.33478,75.107096,voice
CDR-0032859,9985666076,9280199756,2026-02-15T17:37:18,35,TWR-KOL-295,13.097558,78.044289,voice
CDR-0006511,9965803466,9987293798,2025-10-19T13:15:23,217,TWR-CHI-233,14.305845,76.351869,voice
CDR-0008414,9842798005,6089014995,2026-03-28T12:21:45,0,TWR-KOP-302,15.30511,76.157888,sms
CDR-0079585,9631399853,9835015043,2025-10-03T20:53:38,0,TWR-MYS-339,12.259484,76.637702,sms
CDR-0114053,7263331534,9242448674,2025-07-19T13:34:48,1012,TWR-KAL-291,17.330375,76.831376,data
CDR-0001240,9605605164,9339362341,2026-01-22T15:30:09,45,TWR-BLR-148,13.028577,77.564442,voice
CDR-0045645,9147090260,8776868835,2025-09-18T09:52:20,0,TWR-BLR-165,12.832646,77.655308,sms
CDR-0049024,9462152056,9844015833,2026-02-06T23:18:52,160,TWR-BLR-059,12.916295,77.614508,voice
CDR-0080705,9550505910,9138891879,2026-01-15T17:48:40,0,TWR-BLR-033,12.91154,77.582873,sms
CDR-0052423,9481142398,9241141779,2025-08-26T12:54:33,815,TWR-BLR-090,12.932911,77.548594,data
CDR-0078784,9794390796,9549313731,2026-05-05T18:56:26,0,TWR-BLRR-191,13.197679,77.605481,sms
CDR-0029140,9606357513,9956318536,2026-05-10T18:35:08,5,TWR-KOP-298,15.378545,76.158193,voice
CDR-0047800,8628539452,6240654177,2025-10-17T15:15:44,0,TWR-BLR-174,12.94168,77.682058,sms
CDR-0019166,8861377240,9906628947,2026-02-22T18:31:51,434,TWR-BAL-014,15.148023,76.848414,voice
CDR-0074349,9558940381,9526805510,2025-10-05T04:12:02,120,TWR-RAM-357,12.707451,77.30006,voice
CDR-0000784,9826600539,9826600539,2025-10-20T09:05:54,44,TWR-CHI-237,14.186086,76.363636,voice
CDR-0069128,9104601001,9194126953,2025-10-16T08:37:43,83,TWR-BLR-055,12.990963,77.627288,voice
CDR-0035402,9181368031,9515744842,2025-10-28T07:35:42,359,TWR-BAG-000,16.198052,75.655913,voice
CDR-0033588,9553675684,9209119342,2025-10-15T23:39:17,9,TWR-VIJ-388,16.815273,75.758088,voice
CDR-0095947,8682562660,6709116161,2025-11-18T02:43:19,30,TWR-GAD-253,15.392787,75.666159,voice
CDR-0081369,9287020560,9759178861,2026-03-07T11:04:59,295,TWR-BAL-008,15.108463,76.882463,voice
CDR-0119890,9918376527,9275086563,2025-09-10T20:24:41,116,TWR-BLR-121,13.023881,77.590937,voice
CDR-0039783,7302913408,9700231846,2026-05-24T11:13:10,154,TWR-HAV-268,14.820743,75.371426,voice
CDR-0001545,9359616578,9335493870,2025-10-24T07:51:16,61,TWR-HAS-258,13.055433,76.096892,voice
CDR-0069148,8953020000,9713400653,2025-07-23T04:47:13,28,TWR-HAV-268,14.820743,75.371426,voice
CDR-0041443,8407733699,8670261915,2026-05-04T12:40:59,13,TWR-MAN-310,12.527803,76.961347,voice
CDR-0106463,9217107333,9580108118,2025-11-24T00:03:00,0,TWR-YAD-398,16.861749,77.047647,sms
CDR-0009749,7985793910,9720826404,2025-07-15T05:02:23,172,TWR-CHA-214,11.924388,76.931758,voice
CDR-0092669,6672199188,9792164166,2026-03-13T23:20:10,0,TWR-BLRR-198,13.278425,77.53978,sms
CDR-0054906,9892231884,9874946868,2026-02-23T23:53:13,124,TWR-BLR-167,12.925602,77.712993,voice
CDR-0117527,9910646517,9806459312,2025-12-25T03:31:37,104,TWR-BLR-169,13.009029,77.675875,voice
CDR-0076100,9907077616,9457549367,2026-02-14T22:23:35,32,TWR-RAI-349,16.162286,77.448051,voice
CDR-0087750,9189290037,9974034441,2026-03-23T07:56:14,0,TWR-BLR-095,13.026927,77.550406,sms
CDR-0011928,9893965426,9565431655,2025-09-20T09:39:58,1041,TWR-BLR-048,12.921996,77.614892,voice
CDR-0112499,8862043168,9945918321,2025-10-16T15:54:11,30,TWR-HUB-270,15.33653,75.064127,voice
CDR-0000349,9152957161,9734036506,2025-10-31T04:04:11,79,TWR-SHI-360,14.023959,75.533961,voice
CDR-0056423,9412862865,9380451753,2025-09-19T04:32:24,5,TWR-BLR-050,12.906255,77.669001,voice
CDR-0014766,9952704393,9157702003,2026-06-08T20:10:55,241,TWR-HUB-284,15.456437,75.123945,voice
CDR-0089327,9678075607,9699419358,2025-06-18T04:59:34,90,TWR-BLRR-202,13.290387,77.561832,voice
CDR-0089591,9602589431,9730088462,2026-03-06T11:34:51,1200,TWR-CHI-227,13.273858,75.76449,voice
CDR-0019169,9648826155,9288911903,2026-02-23T02:21:07,387,TWR-CHA-215,11.958491,76.964064,voice
CDR-0112478,9281531348,9686757341,2026-04-21T19:17:58,185,TWR-HAS-262,12.938181,76.074781,voice
CDR-0020141,9579501394,7118198578,2026-05-22T19:26:18,3398,TWR-BLR-172,12.958525,77.578209,data
CDR-0077347,9274484941,9495239154,2026-04-12T15:58:08,66,TWR-CHI-217,13.446966,77.734547,voice
